Year,Month,State,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,2-Wheelers,2W_Personal,0
2016,12,Punjab,2-Wheelers,2W_Personal,0
2016,12,Punjab,2-Wheelers,2W_Personal,1
2016,12,Punjab,4-Wheelers,4W_Shared,0
2016,12,Punjab,4-Wheelers,4W_Personal,0
2016,12,Punjab,Others,Others,0
2016,12,Punjab,Bus,Bus,0
2016,12,Punjab,3-Wheelers,3W_Goods,0
2016,12,Punjab,3-Wheelers,3W_Shared,0
2016,12,Punjab,Others,Others,0
2016,12,Puducherry,Others,Others,0
2016,12,Puducherry,Others,Others,0
2016,12,Puducherry,Bus,Bus,0
2016,12,Puducherry,Others,Others,0
2016,12,Puducherry,Bus,Institution Bus,0
2016,12,Puducherry,Others,Others,0
2016,12,Puducherry,Others,Others,0
2016,12,Puducherry,2-Wheelers,2W_Personal,1
2016,12,Puducherry,2-Wheelers,2W_Personal,0
2016,12,Puducherry,4-Wheelers,4W_Shared,0
2016,12,Puducherry,4-Wheelers,4W_Personal,0
2016,12,Puducherry,Bus,Bus,0
2016,12,Puducherry,3-Wheelers,3W_Shared,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Bus,Bus,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,1
2016,12,Rajasthan,Bus,Institution Bus,0
2016,12,Rajasthan,3-Wheelers,3W_Shared_LowSpeed,311
2016,12,Rajasthan,3-Wheelers,3W_Goods_LowSpeed,16
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,2-Wheelers,2W_Personal,6
2016,12,Rajasthan,2-Wheelers,2W_Personal,0
2016,12,Rajasthan,2-Wheelers,2W_Personal,0
2016,12,Rajasthan,4-Wheelers,4W_Shared,0
2016,12,Rajasthan,4-Wheelers,4W_Personal,1
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,2-Wheelers,2W_Shared,0
2016,12,Rajasthan,2-Wheelers,2W_Personal,0
2016,12,Rajasthan,Bus,Bus,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,3-Wheelers,3W_Goods,0
2016,12,Rajasthan,3-Wheelers,3W_Shared,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Rajasthan,Others,Others,0
2016,12,Sikkim,Others,Others,0
2016,12,Sikkim,Others,Others,0
2016,12,Sikkim,Others,Others,0
2016,12,Sikkim,4-Wheelers,4W_Shared,0
2016,12,Sikkim,Others,Others,0
2016,12,Sikkim,2-Wheelers,2W_Personal,0
2016,12,Sikkim,4-Wheelers,4W_Shared,0
2016,12,Sikkim,4-Wheelers,4W_Personal,0
2016,12,Sikkim,2-Wheelers,2W_Personal,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Bus,Bus,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Bus,Institution Bus,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,2-Wheelers,2W_Personal,0
2016,12,Tamil Nadu,2-Wheelers,2W_Personal,0
2016,12,Tamil Nadu,2-Wheelers,2W_Personal,0
2016,12,Tamil Nadu,4-Wheelers,4W_Shared,0
2016,12,Tamil Nadu,4-Wheelers,4W_Personal,1
2016,12,Tamil Nadu,2-Wheelers,2W_Personal,0
2016,12,Tamil Nadu,Bus,Bus,0
2016,12,Tamil Nadu,Bus,Bus,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,3-Wheelers,3W_Goods,0
2016,12,Tamil Nadu,3-Wheelers,3W_Shared,0
2016,12,Tamil Nadu,3-Wheelers,3W_Personal,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,3
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tamil Nadu,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Bus,Bus,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,2-Wheelers,2W_Personal,0
2016,12,Tripura,2-Wheelers,2W_Personal,0
2016,12,Tripura,4-Wheelers,4W_Shared,0
2016,12,Tripura,4-Wheelers,4W_Personal,0
2016,12,Tripura,3-Wheelers,3W_Goods,0
2016,12,Tripura,3-Wheelers,3W_Shared,0
2016,12,Tripura,Others,Others,0
2016,12,Tripura,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Bus,Bus,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Bus,Institution Bus,0
2016,12,Uttarakhand,3-Wheelers,3W_Shared_LowSpeed,105
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,2-Wheelers,2W_Personal,2
2016,12,Uttarakhand,2-Wheelers,2W_Personal,0
2016,12,Uttarakhand,2-Wheelers,2W_Personal,0
2016,12,Uttarakhand,4-Wheelers,4W_Shared,0
2016,12,Uttarakhand,4-Wheelers,4W_Personal,0
2016,12,Uttarakhand,2-Wheelers,2W_Shared,0
2016,12,Uttarakhand,Bus,Bus,0
2016,12,Uttarakhand,3-Wheelers,3W_Goods,0
2016,12,Uttarakhand,3-Wheelers,3W_Shared,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttarakhand,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Bus,Bus,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Bus,Institution Bus,0
2016,12,Uttar Pradesh,3-Wheelers,3W_Shared_LowSpeed,1604
2016,12,Uttar Pradesh,3-Wheelers,3W_Goods_LowSpeed,8
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,2-Wheelers,2W_Personal,7
2016,12,Uttar Pradesh,2-Wheelers,2W_Personal,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,2-Wheelers,2W_Personal,0
2016,12,Uttar Pradesh,4-Wheelers,4W_Shared,0
2016,12,Uttar Pradesh,4-Wheelers,4W_Personal,0
2016,12,Uttar Pradesh,2-Wheelers,2W_Shared,0
2016,12,Uttar Pradesh,2-Wheelers,2W_Personal,0
2016,12,Uttar Pradesh,Bus,Bus,0
2016,12,Uttar Pradesh,Bus,Bus,0
2016,12,Uttar Pradesh,3-Wheelers,3W_Goods,0
2016,12,Uttar Pradesh,3-Wheelers,3W_Shared,2
2016,12,Uttar Pradesh,3-Wheelers,3W_Personal,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,Uttar Pradesh,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Bus,Bus,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Bus,Institution Bus,0
2016,12,West Bengal,3-Wheelers,3W_Shared_LowSpeed,135
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,4-Wheelers,4W_Shared,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,2-Wheelers,2W_Personal,0
2016,12,West Bengal,2-Wheelers,2W_Personal,0
2016,12,West Bengal,2-Wheelers,2W_Personal,0
2016,12,West Bengal,4-Wheelers,4W_Shared,0
2016,12,West Bengal,4-Wheelers,4W_Personal,0
2016,12,West Bengal,Bus,Bus,0
2016,12,West Bengal,Bus,Bus,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,3-Wheelers,3W_Goods,0
2016,12,West Bengal,3-Wheelers,3W_Shared,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,West Bengal,Others,Others,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Bus,Bus,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Bus,Institution Bus,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,2-Wheelers,2W_Personal,0
2016,12,Jammu and Kashmir,2-Wheelers,2W_Personal,0
2016,12,Jammu and Kashmir,2-Wheelers,2W_Personal,0
2016,12,Jammu and Kashmir,4-Wheelers,4W_Shared,0
2016,12,Jammu and Kashmir,4-Wheelers,4W_Personal,0
2016,12,Jammu and Kashmir,Bus,Bus,0
2016,12,Jammu and Kashmir,Others,Others,0
2016,12,Jammu and Kashmir,3-Wheelers,3W_Goods,0
2016,12,Jammu and Kashmir,3-Wheelers,3W_Shared,0
2016,12,Manipur,Others,Others,0
2016,12,Manipur,Bus,Bus,0
2016,12,Manipur,Others,Others,0
2016,12,Manipur,Others,Others,0
2016,12,Manipur,Others,Others,0
2016,12,Manipur,Others,Others,0
2016,12,Manipur,2-Wheelers,2W_Personal,0
2016,12,Manipur,2-Wheelers,2W_Personal,0
2016,12,Manipur,2-Wheelers,2W_Personal,0
2016,12,Manipur,4-Wheelers,4W_Shared,0
2016,12,Manipur,4-Wheelers,4W_Personal,0
2016,12,Manipur,3-Wheelers,3W_Shared,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Bus,Bus,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Bus,Institution Bus,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,2-Wheelers,2W_Personal,0
2017,12,Andhra Pradesh,2-Wheelers,2W_Personal,0
2017,12,Andhra Pradesh,4-Wheelers,4W_Shared,0
2017,12,Andhra Pradesh,4-Wheelers,4W_Personal,0
2017,12,Andhra Pradesh,Bus,Bus,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,3-Wheelers,3W_Shared,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Andhra Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Bus,Bus,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Arunachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Arunachal Pradesh,4-Wheelers,4W_Shared,0
2017,12,Arunachal Pradesh,4-Wheelers,4W_Personal,0
2017,12,Arunachal Pradesh,3-Wheelers,3W_Shared,0
2017,12,Arunachal Pradesh,3-Wheelers,3W_Personal,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Arunachal Pradesh,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Bus,Bus,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,3-Wheelers,3W_Shared_LowSpeed,427
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,2-Wheelers,2W_Personal,0
2017,12,Assam,2-Wheelers,2W_Personal,0
2017,12,Assam,4-Wheelers,4W_Shared,0
2017,12,Assam,4-Wheelers,4W_Personal,0
2017,12,Assam,Bus,Bus,0
2017,12,Assam,3-Wheelers,3W_Goods,0
2017,12,Assam,3-Wheelers,3W_Shared,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Assam,Others,Others,0
2017,12,Andaman & Nicobar Island,Bus,Bus,0
2017,12,Andaman & Nicobar Island,Others,Others,0
2017,12,Andaman & Nicobar Island,Others,Others,0
2017,12,Andaman & Nicobar Island,2-Wheelers,2W_Personal,0
2017,12,Andaman & Nicobar Island,2-Wheelers,2W_Personal,0
2017,12,Andaman & Nicobar Island,4-Wheelers,4W_Shared,0
2017,12,Andaman & Nicobar Island,4-Wheelers,4W_Personal,0
2017,12,Andaman & Nicobar Island,2-Wheelers,2W_Shared,0
2017,12,Andaman & Nicobar Island,Bus,Bus,0
2017,12,Andaman & Nicobar Island,3-Wheelers,3W_Shared,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Bus,Bus,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,3-Wheelers,3W_Shared_LowSpeed,486
2017,12,Bihar,3-Wheelers,3W_Goods_LowSpeed,6
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,2-Wheelers,2W_Personal,2
2017,12,Bihar,2-Wheelers,2W_Personal,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,2-Wheelers,2W_Personal,0
2017,12,Bihar,4-Wheelers,4W_Shared,0
2017,12,Bihar,4-Wheelers,4W_Personal,0
2017,12,Bihar,2-Wheelers,2W_Shared,0
2017,12,Bihar,2-Wheelers,2W_Personal,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,3-Wheelers,3W_Goods,1
2017,12,Bihar,3-Wheelers,3W_Shared,14
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Bihar,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Bus,Bus,0
2017,12,Chhattisgarh,Others,Others,19
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Bus,Institution Bus,0
2017,12,Chhattisgarh,3-Wheelers,3W_Shared_LowSpeed,10
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,88
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,2-Wheelers,2W_Personal,3
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,2-Wheelers,2W_Personal,0
2017,12,Chhattisgarh,4-Wheelers,4W_Shared,0
2017,12,Chhattisgarh,4-Wheelers,4W_Personal,0
2017,12,Chhattisgarh,Bus,Bus,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,3-Wheelers,3W_Goods,5
2017,12,Chhattisgarh,3-Wheelers,3W_Shared,2
2017,12,Chhattisgarh,3-Wheelers,3W_Personal,2
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chhattisgarh,Others,Others,0
2017,12,Chandigarh,Others,Others,0
2017,12,Chandigarh,Others,Others,0
2017,12,Chandigarh,Others,Others,0
2017,12,Chandigarh,Bus,Bus,0
2017,12,Chandigarh,Others,Others,0
2017,12,Chandigarh,3-Wheelers,3W_Shared_LowSpeed,8
2017,12,Chandigarh,Others,Others,0
2017,12,Chandigarh,2-Wheelers,2W_Personal,0
2017,12,Chandigarh,2-Wheelers,2W_Personal,0
2017,12,Chandigarh,4-Wheelers,4W_Shared,0
2017,12,Chandigarh,4-Wheelers,4W_Personal,0
2017,12,Chandigarh,3-Wheelers,3W_Goods,0
2017,12,Chandigarh,3-Wheelers,3W_Shared,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Bus,Bus,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,Others,Others,0
2017,12,DNH and DD,2-Wheelers,2W_Personal,0
2017,12,DNH and DD,2-Wheelers,2W_Personal,0
2017,12,DNH and DD,4-Wheelers,4W_Shared,0
2017,12,DNH and DD,4-Wheelers,4W_Personal,0
2017,12,DNH and DD,3-Wheelers,3W_Goods,0
2017,12,DNH and DD,3-Wheelers,3W_Shared,0
2017,12,DNH and DD,3-Wheelers,3W_Personal,0
2017,12,Delhi,Others,Others,0
2017,12,Delhi,Others,Others,0
2017,12,Delhi,Bus,Bus,0
2017,12,Delhi,3-Wheelers,3W_Shared_LowSpeed,1475
2017,12,Delhi,3-Wheelers,3W_Goods_LowSpeed,84
2017,12,Delhi,Others,Others,0
2017,12,Delhi,2-Wheelers,2W_Personal,4
2017,12,Delhi,2-Wheelers,2W_Personal,2
2017,12,Delhi,4-Wheelers,4W_Shared,12
2017,12,Delhi,4-Wheelers,4W_Personal,10
2017,12,Delhi,3-Wheelers,3W_Goods,0
2017,12,Delhi,3-Wheelers,3W_Shared,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Bus,Bus,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Bus,Institution Bus,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,Others,Others,0
2017,12,Goa,2-Wheelers,2W_Personal,0
2017,12,Goa,2-Wheelers,2W_Personal,0
2017,12,Goa,Others,Others,0
2017,12,Goa,2-Wheelers,2W_Personal,0
2017,12,Goa,4-Wheelers,4W_Shared,0
2017,12,Goa,4-Wheelers,4W_Personal,1
2017,12,Goa,Others,Others,0
2017,12,Goa,2-Wheelers,2W_Shared,0
2017,12,Goa,2-Wheelers,2W_Personal,0
2017,12,Goa,Others,Others,0
2017,12,Goa,3-Wheelers,3W_Goods,0
2017,12,Goa,3-Wheelers,3W_Shared,0
2017,12,Goa,3-Wheelers,3W_Personal,1
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Bus,Bus,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Bus,Institution Bus,0
2017,12,Gujarat,3-Wheelers,3W_Shared_LowSpeed,2
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,2-Wheelers,2W_Personal,0
2017,12,Gujarat,2-Wheelers,2W_Personal,0
2017,12,Gujarat,2-Wheelers,2W_Personal,3
2017,12,Gujarat,4-Wheelers,4W_Shared,0
2017,12,Gujarat,4-Wheelers,4W_Personal,2
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,2-Wheelers,2W_Shared,0
2017,12,Gujarat,2-Wheelers,2W_Personal,0
2017,12,Gujarat,Bus,Bus,0
2017,12,Gujarat,Bus,Bus,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,3-Wheelers,3W_Goods,6
2017,12,Gujarat,3-Wheelers,3W_Shared,7
2017,12,Gujarat,3-Wheelers,3W_Personal,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Gujarat,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Bus,Bus,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Bus,Institution Bus,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,3
2017,12,Himachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Himachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Himachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Himachal Pradesh,4-Wheelers,4W_Shared,0
2017,12,Himachal Pradesh,4-Wheelers,4W_Personal,0
2017,12,Himachal Pradesh,2-Wheelers,2W_Shared,0
2017,12,Himachal Pradesh,2-Wheelers,2W_Personal,0
2017,12,Himachal Pradesh,Bus,Bus,2
2017,12,Himachal Pradesh,Bus,Bus,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,3-Wheelers,3W_Goods,0
2017,12,Himachal Pradesh,3-Wheelers,3W_Shared,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Himachal Pradesh,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Bus,Bus,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Bus,Institution Bus,0
2017,12,Haryana,3-Wheelers,3W_Shared_LowSpeed,285
2017,12,Haryana,3-Wheelers,3W_Goods_LowSpeed,4
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,2-Wheelers,2W_Personal,17
2017,12,Haryana,2-Wheelers,2W_Personal,0
2017,12,Haryana,2-Wheelers,2W_Personal,0
2017,12,Haryana,4-Wheelers,4W_Shared,0
2017,12,Haryana,4-Wheelers,4W_Personal,2
2017,12,Haryana,Others,Others,0
2017,12,Haryana,2-Wheelers,2W_Shared,0
2017,12,Haryana,2-Wheelers,2W_Personal,2
2017,12,Haryana,Bus,Bus,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,Others,Others,0
2017,12,Haryana,3-Wheelers,3W_Goods,0
2017,12,Haryana,3-Wheelers,3W_Shared,1
2017,12,Haryana,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Bus,Bus,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Bus,Institution Bus,0
2017,12,Jharkhand,3-Wheelers,3W_Shared_LowSpeed,179
2017,12,Jharkhand,3-Wheelers,3W_Goods_LowSpeed,1
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,2-Wheelers,2W_Personal,1
2017,12,Jharkhand,2-Wheelers,2W_Personal,0
2017,12,Jharkhand,2-Wheelers,2W_Personal,0
2017,12,Jharkhand,4-Wheelers,4W_Shared,0
2017,12,Jharkhand,4-Wheelers,4W_Personal,0
2017,12,Jharkhand,2-Wheelers,2W_Personal,0
2017,12,Jharkhand,Bus,Bus,0
2017,12,Jharkhand,Bus,Bus,0
2017,12,Jharkhand,3-Wheelers,3W_Goods,0
2017,12,Jharkhand,3-Wheelers,3W_Shared,1
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Jharkhand,Others,Others,0
2017,12,Karnataka,Others,Others,0
2017,12,Karnataka,Others,Others,0
2017,12,Karnataka,Others,Others,0
2017,12,Karnataka,Others,Others,0
2017,12,Karnataka,Bus,Bus,0
2017,12,Karnataka,Others,Others,0
